,Geographic area,City_x,share_white,share_black,share_native_american,share_asian,share_hispanic,city,Geographic Area_x,City_y,Median Income,Geographic Area_y,City_x,poverty_rate,Geographic Area,City_y,percent_completed_hs
17014,NJ,Carneys Point CDP,72.8,17.9,0.2,0.7,11.7,NJ-Carneys Point CDP,NJ,Carneys Point CDP,53024,NJ,Carneys Point CDP,12.4,NJ,Carneys Point CDP,82.9
17015,NJ,Carteret borough,50.7,14.9,0.4,19,30.9,NJ-Carteret borough,NJ,Carteret borough,67068,NJ,Carteret borough,15.1,NJ,Carteret borough,84.3
17016,NJ,Cedar Glen Lakes CDP,98,0.6,0,0.6,1.8,NJ-Cedar Glen Lakes CDP,NJ,Cedar Glen Lakes CDP,30942,NJ,Cedar Glen Lakes CDP,10.1,NJ,Cedar Glen Lakes CDP,87.4
17017,NJ,Cedar Glen West CDP,97.2,0.8,0.2,0.3,2.4,NJ-Cedar Glen West CDP,NJ,Cedar Glen West CDP,33000,NJ,Cedar Glen West CDP,8.5,NJ,Cedar Glen West CDP,83.7
17018,NJ,Cedarville CDP,79.8,10.1,1.3,0.4,10.1,NJ-Cedarville CDP,NJ,Cedarville CDP,56250,NJ,Cedarville CDP,14.5,NJ,Cedarville CDP,88.1
17019,NJ,Chatham borough,91.1,1,0.2,4.9,5.1,NJ-Chatham borough,NJ,Chatham borough,142765,NJ,Chatham borough,2.4,NJ,Chatham borough,97.1
17020,NJ,Cherry Hill Mall CDP,74.2,7.7,0.2,12.9,7.2,NJ-Cherry Hill Mall CDP,NJ,Cherry Hill Mall CDP,86250,NJ,Cherry Hill Mall CDP,6.7,NJ,Cherry Hill Mall CDP,91.3
17021,NJ,Chesilhurst borough,42.4,46.4,0.4,0.9,11.6,NJ-Chesilhurst borough,NJ,Chesilhurst borough,53516,NJ,Chesilhurst borough,17.1,NJ,Chesilhurst borough,80.9
17022,NJ,Chester borough,90.8,1,0.5,2.3,13.5,NJ-Chester borough,NJ,Chester borough,97250,NJ,Chester borough,3.8,NJ,Chester borough,94.5
17023,NJ,Clayton borough,74.8,18,0.4,1.8,6,NJ-Clayton borough,NJ,Clayton borough,63628,NJ,Clayton borough,9.1,NJ,Clayton borough,86.9
17024,NJ,Clearbrook Park CDP,94.3,3.3,0,1.8,2.8,NJ-Clearbrook Park CDP,NJ,Clearbrook Park CDP,41071,NJ,Clearbrook Park CDP,5.1,NJ,Clearbrook Park CDP,93.4
17025,NJ,Clementon borough,71.3,19.1,0.6,2.1,10.3,NJ-Clementon borough,NJ,Clementon borough,52661,NJ,Clementon borough,18.6,NJ,Clementon borough,89.8
17026,NJ,Cliffside Park borough,70.1,3.3,0.3,13.8,28.4,NJ-Cliffside Park borough,NJ,Cliffside Park borough,60979,NJ,Cliffside Park borough,12.5,NJ,Cliffside Park borough,87.9
17027,NJ,Cliffwood Beach CDP,75.8,13.7,0.2,3.2,14.4,NJ-Cliffwood Beach CDP,NJ,Cliffwood Beach CDP,73170,NJ,Cliffwood Beach CDP,5.1,NJ,Cliffwood Beach CDP,92.3
17028,NJ,Clifton city,69.6,4.9,0.5,8.9,31.9,NJ-Clifton city,NJ,Clifton city,67992,NJ,Clifton city,9.1,NJ,Clifton city,87.5
17029,NJ,Clinton town,89.5,1.3,0.2,6.7,6.2,NJ-Clinton town,NJ,Clinton town,101422,NJ,Clinton town,7.3,NJ,Clinton town,91.7
17030,NJ,Closter borough,64.2,1.3,0,31.6,6,NJ-Closter borough,NJ,Closter borough,124023,NJ,Closter borough,2.5,NJ,Closter borough,95.6
17031,NJ,Clyde CDP,65.7,28.2,0,6.1,4.2,NJ-Clyde CDP,NJ,Clyde CDP,115227,NJ,Clyde CDP,47.4,NJ,Clyde CDP,64.8
17032,NJ,Collings Lakes CDP,86.2,6,0.5,0.6,11.3,NJ-Collings Lakes CDP,NJ,Collings Lakes CDP,62237,NJ,Collings Lakes CDP,8.1,NJ,Collings Lakes CDP,82.7
17033,NJ,Collingswood borough,81.8,9.1,0.3,2.2,9.7,NJ-Collingswood borough,NJ,Collingswood borough,60777,NJ,Collingswood borough,5.8,NJ,Collingswood borough,93.3
17034,NJ,Colonia CDP,80.4,5.3,0.1,10.7,9.3,NJ-Colonia CDP,NJ,Colonia CDP,94474,NJ,Colonia CDP,2.6,NJ,Colonia CDP,92.9
17035,NJ,Columbia CDP,96.9,3.1,0,0,2.2,NJ-Columbia CDP,NJ,Columbia CDP,78417,NJ,Columbia CDP,27.6,NJ,Columbia CDP,97.1
17036,NJ,Concordia CDP,96.3,2.2,0,1.1,1.4,NJ-Concordia CDP,NJ,Concordia CDP,48472,NJ,Concordia CDP,5.2,NJ,Concordia CDP,89.6
17037,NJ,Corbin City city,97.6,0.4,0,1.2,3.5,NJ-Corbin City city,NJ,Corbin City city,56875,NJ,Corbin City city,10.4,NJ,Corbin City city,93.1
17038,NJ,Country Lake Estates CDP,70.4,18.3,0.2,3,11.6,NJ-Country Lake Estates CDP,NJ,Country Lake Estates CDP,76226,NJ,Country Lake Estates CDP,8.9,NJ,Country Lake Estates CDP,87.1
17039,NJ,Cranbury CDP,82.5,4.1,0,11.2,2.2,NJ-Cranbury CDP,NJ,Cranbury CDP,148375,NJ,Cranbury CDP,0.2,NJ,Cranbury CDP,94.8
17040,NJ,Crandon Lakes CDP,97.4,0.6,0,1.1,3.1,NJ-Crandon Lakes CDP,NJ,Crandon Lakes CDP,85147,NJ,Crandon Lakes CDP,10.7,NJ,Crandon Lakes CDP,95
17041,NJ,Cresskill borough,68.9,0.7,0,27.6,6.3,NJ-Cresskill borough,NJ,Cresskill borough,110156,NJ,Cresskill borough,3.5,NJ,Cresskill borough,93.9
17042,NJ,Crestwood Village CDP,96.9,1.5,0.1,0.6,2.1,NJ-Crestwood Village CDP,NJ,Crestwood Village CDP,29649,NJ,Crestwood Village CDP,10.4,NJ,Crestwood Village CDP,86.3
17043,NJ,Dayton CDP,40.2,9.2,0.2,46,5.8,NJ-Dayton CDP,NJ,Dayton CDP,118071,NJ,Dayton CDP,2.9,NJ,Dayton CDP,96.5
17044,NJ,Deal borough,91.6,1.6,0,3.5,7.3,NJ-Deal borough,NJ,Deal borough,80714,NJ,Deal borough,8.6,NJ,Deal borough,85.7
17045,NJ,Delaware CDP,88.7,0,0,4.7,10.7,NJ-Delaware CDP,NJ,Delaware CDP,101339,NJ,Delaware CDP,0,NJ,Delaware CDP,100
17046,NJ,Delaware Park CDP,96.4,0.6,0,1.1,5.7,NJ-Delaware Park CDP,NJ,Delaware Park CDP,85069,NJ,Delaware Park CDP,0,NJ,Delaware Park CDP,88.3
17047,NJ,Demarest borough,70.2,0.6,0,26.4,4.4,NJ-Demarest borough,NJ,Demarest borough,163571,NJ,Demarest borough,2,NJ,Demarest borough,97.7
17048,NJ,Diamond Beach CDP,100,0,0,0,0,NJ-Diamond Beach CDP,NJ,Diamond Beach CDP,105000,NJ,Diamond Beach CDP,0,NJ,Diamond Beach CDP,100
17049,NJ,Dover Beaches North CDP,98.7,0.2,0.4,0.3,1.9,NJ-Dover Beaches North CDP,NJ,Dover Beaches North CDP,67708,NJ,Dover Beaches North CDP,12.4,NJ,Dover Beaches North CDP,96.6
17050,NJ,Dover Beaches South CDP,95.9,0.2,0,0.2,5.9,NJ-Dover Beaches South CDP,NJ,Dover Beaches South CDP,61346,NJ,Dover Beaches South CDP,10,NJ,Dover Beaches South CDP,90.7
17051,NJ,Dover town,66.5,6.1,0.6,2.5,69.4,NJ-Dover town,NJ,Dover town,60822,NJ,Dover town,7.6,NJ,Dover town,71.2
17052,NJ,Dumont borough,75.9,2.5,0.2,15,14.8,NJ-Dumont borough,NJ,Dumont borough,93074,NJ,Dumont borough,3.4,NJ,Dumont borough,92.5
17053,NJ,Dunellen borough,73.5,8.6,0.3,4.5,26.7,NJ-Dunellen borough,NJ,Dunellen borough,77099,NJ,Dunellen borough,8,NJ,Dunellen borough,88.3
17054,NJ,East Franklin CDP,29.5,39,0.7,5.2,41.1,NJ-East Franklin CDP,NJ,East Franklin CDP,59643,NJ,East Franklin CDP,9.8,NJ,East Franklin CDP,85.9
17055,NJ,East Freehold CDP,85.8,2.6,0,8.8,5.5,NJ-East Freehold CDP,NJ,East Freehold CDP,119688,NJ,East Freehold CDP,4.9,NJ,East Freehold CDP,96.4
17056,NJ,East Millstone CDP,78.6,10.5,0,7.8,2.9,NJ-East Millstone CDP,NJ,East Millstone CDP,100750,NJ,East Millstone CDP,0,NJ,East Millstone CDP,100
17057,NJ,East Newark borough,63,1.9,0.4,7.8,61.4,NJ-East Newark borough,NJ,East Newark borough,49375,NJ,East Newark borough,19.9,NJ,East Newark borough,79
17058,NJ,East Orange city,4.1,88.5,0.4,0.7,7.9,NJ-East Orange city,NJ,East Orange city,36921,NJ,East Orange city,21.1,NJ,East Orange city,85.4
17059,NJ,East Rocky Hill CDP,74.2,7.7,0,7,15.6,NJ-East Rocky Hill CDP,NJ,East Rocky Hill CDP,128269,NJ,East Rocky Hill CDP,0,NJ,East Rocky Hill CDP,100
17060,NJ,East Rutherford borough,73,4.5,0.2,13.9,17.5,NJ-East Rutherford borough,NJ,East Rutherford borough,78680,NJ,East Rutherford borough,10.1,NJ,East Rutherford borough,92.9
17061,NJ,Eatontown borough,71.3,12.4,0.3,8.7,12.4,NJ-Eatontown borough,NJ,Eatontown borough,64149,NJ,Eatontown borough,9.2,NJ,Eatontown borough,91.4
17062,NJ,Echelon CDP,63.9,12,0.2,19.5,4.4,NJ-Echelon CDP,NJ,Echelon CDP,51053,NJ,Echelon CDP,12.1,NJ,Echelon CDP,90.3
17063,NJ,Edgewater borough,53.3,5,0.1,35.5,11.1,NJ-Edgewater borough,NJ,Edgewater borough,101767,NJ,Edgewater borough,9.8,NJ,Edgewater borough,94.8
17064,NJ,Egg Harbor City city,63,17.9,0.4,2.2,26.3,NJ-Egg Harbor City city,NJ,Egg Harbor City city,43235,NJ,Egg Harbor City city,15.7,NJ,Egg Harbor City city,80
17065,NJ,Elizabeth city,54.6,21.1,0.8,2.1,59.5,NJ-Elizabeth city,NJ,Elizabeth city,43568,NJ,Elizabeth city,19,NJ,Elizabeth city,72.8
17066,NJ,Ellisburg CDP,78.4,6.2,0.1,11.7,6.6,NJ-Ellisburg CDP,NJ,Ellisburg CDP,61544,NJ,Ellisburg CDP,14.5,NJ,Ellisburg CDP,89.4
17067,NJ,Elmer borough,94.1,2.2,0.6,0.8,3.2,NJ-Elmer borough,NJ,Elmer borough,72411,NJ,Elmer borough,11.7,NJ,Elmer borough,93.3
17068,NJ,Elmwood Park borough,75.4,5.3,0.3,10.7,21.2,NJ-Elmwood Park borough,NJ,Elmwood Park borough,71852,NJ,Elmwood Park borough,9.5,NJ,Elmwood Park borough,87.7
17069,NJ,Elwood CDP,61.4,13.2,0.3,1.4,37.9,NJ-Elwood CDP,NJ,Elwood CDP,40313,NJ,Elwood CDP,26.1,NJ,Elwood CDP,69
17070,NJ,Emerson borough,87.3,1.1,0,8.6,8.4,NJ-Emerson borough,NJ,Emerson borough,102500,NJ,Emerson borough,7.8,NJ,Emerson borough,91.8
17071,NJ,Englewood Cliffs borough,56.4,2.1,0.1,38.5,6,NJ-Englewood Cliffs borough,NJ,Englewood Cliffs borough,140605,NJ,Englewood Cliffs borough,3.5,NJ,Englewood Cliffs borough,92.1
17072,NJ,Englewood city,45.3,32.6,0.5,8.1,27.5,NJ-Englewood city,NJ,Englewood city,75074,NJ,Englewood city,11.5,NJ,Englewood city,88.8
17073,NJ,Englishtown borough,88.1,2.6,0,6.8,8,NJ-Englishtown borough,NJ,Englishtown borough,83317,NJ,Englishtown borough,4.7,NJ,Englishtown borough,92.1
17074,NJ,Erma CDP,95.7,1.1,0.2,0.9,2.6,NJ-Erma CDP,NJ,Erma CDP,76622,NJ,Erma CDP,7.8,NJ,Erma CDP,89.4
17075,NJ,Essex Fells borough,94.6,1.1,0,2.2,2,NJ-Essex Fells borough,NJ,Essex Fells borough,172386,NJ,Essex Fells borough,1.6,NJ,Essex Fells borough,99.6
17076,NJ,Estell Manor city,96.5,0.9,0.1,1.6,1,NJ-Estell Manor city,NJ,Estell Manor city,78750,NJ,Estell Manor city,5.1,NJ,Estell Manor city,91.9
17077,NJ,Fair Haven borough,94.6,2.5,0.1,1.1,2.7,NJ-Fair Haven borough,NJ,Fair Haven borough,157344,NJ,Fair Haven borough,0.9,NJ,Fair Haven borough,98.5
17078,NJ,Fair Lawn borough,84.4,1.7,0.1,9.7,10.2,NJ-Fair Lawn borough,NJ,Fair Lawn borough,99536,NJ,Fair Lawn borough,5.1,NJ,Fair Lawn borough,92
17079,NJ,Fairton CDP,71.8,12.8,4.8,0.7,8.1,NJ-Fairton CDP,NJ,Fairton CDP,49167,NJ,Fairton CDP,14.4,NJ,Fairton CDP,83.9
17080,NJ,Fairview CDP,95.3,0.8,0,1.2,5.5,NJ-Fairview CDP,NJ,Fairview CDP,105595,NJ,Fairview CDP,4.1,NJ,Fairview CDP,96.2
17081,NJ,Fairview borough,66.4,2.9,0.7,4.6,54.6,NJ-Fairview borough,NJ,Fairview borough,53846,NJ,Fairview borough,17.2,NJ,Fairview borough,75.6
17082,NJ,Fanwood borough,84.7,5.3,0.1,6.8,6.3,NJ-Fanwood borough,NJ,Fanwood borough,111905,NJ,Fanwood borough,0.8,NJ,Fanwood borough,98.8
17083,NJ,Far Hills borough,95.3,0.7,0,1.8,9.6,NJ-Far Hills borough,NJ,Far Hills borough,103333,NJ,Far Hills borough,4.3,NJ,Far Hills borough,95
17084,NJ,Farmingdale borough,89.6,2.9,0.5,3.2,6.9,NJ-Farmingdale borough,NJ,Farmingdale borough,61101,NJ,Farmingdale borough,14.7,NJ,Farmingdale borough,95.8
17085,NJ,Fieldsboro borough,81.1,12.6,0,2,2.8,NJ-Fieldsboro borough,NJ,Fieldsboro borough,74375,NJ,Fieldsboro borough,6,NJ,Fieldsboro borough,89.5
17086,NJ,Finderne CDP,70.9,5.6,0.3,14.8,21,NJ-Finderne CDP,NJ,Finderne CDP,85350,NJ,Finderne CDP,4.8,NJ,Finderne CDP,95.3
17087,NJ,Finesville CDP,97.1,0,0,1.1,2.9,NJ-Finesville CDP,NJ,Finesville CDP,71125,NJ,Finesville CDP,0,NJ,Finesville CDP,100
17088,NJ,Flemington borough,78.5,3.9,0.3,5.8,26.2,NJ-Flemington borough,NJ,Flemington borough,50333,NJ,Flemington borough,17.5,NJ,Flemington borough,74.7
17089,NJ,Florence CDP,74.2,16.9,0.2,2.9,5.2,NJ-Florence CDP,NJ,Florence CDP,55241,NJ,Florence CDP,7.3,NJ,Florence CDP,89.1
17090,NJ,Florham Park borough,86.3,4.4,0.1,6.4,5.1,NJ-Florham Park borough,NJ,Florham Park borough,103916,NJ,Florham Park borough,5.8,NJ,Florham Park borough,96
17091,NJ,Folsom borough,90.9,4.2,0.2,0.8,6.7,NJ-Folsom borough,NJ,Folsom borough,66250,NJ,Folsom borough,6.4,NJ,Folsom borough,87.1
17092,NJ,Fords CDP,61,9.2,0.3,20.7,17.4,NJ-Fords CDP,NJ,Fords CDP,83201,NJ,Fords CDP,7.4,NJ,Fords CDP,89.6
17093,NJ,Forked River CDP,95.6,0.7,0.2,0.6,6.6,NJ-Forked River CDP,NJ,Forked River CDP,67167,NJ,Forked River CDP,12.3,NJ,Forked River CDP,91.9
17094,NJ,Fort Dix CDP,52.6,34.5,0.7,1.9,21.5,NJ-Fort Dix CDP,NJ,Fort Dix CDP,57371,NJ,Fort Dix CDP,7.2,NJ,Fort Dix CDP,86.8
17095,NJ,Fort Lee borough,53.5,2.8,0.1,38.4,11,NJ-Fort Lee borough,NJ,Fort Lee borough,70415,NJ,Fort Lee borough,9.8,NJ,Fort Lee borough,92.7
17096,NJ,Franklin Center CDP,74.6,9.2,0,13.1,5.9,NJ-Franklin Center CDP,NJ,Franklin Center CDP,102361,NJ,Franklin Center CDP,1.4,NJ,Franklin Center CDP,96.4
17097,NJ,Franklin Lakes borough,88.9,1.4,0,7.3,5,NJ-Franklin Lakes borough,NJ,Franklin Lakes borough,156146,NJ,Franklin Lakes borough,3.1,NJ,Franklin Lakes borough,96.7
17098,NJ,Franklin Park CDP,31.9,27.3,0.3,34.5,7.8,NJ-Franklin Park CDP,NJ,Franklin Park CDP,91364,NJ,Franklin Park CDP,6.6,NJ,Franklin Park CDP,93.8
17099,NJ,Franklin borough,92.2,2.2,0.3,1.7,7.8,NJ-Franklin borough,NJ,Franklin borough,57599,NJ,Franklin borough,8.9,NJ,Franklin borough,91.6
17100,NJ,Freehold borough,65.7,12.6,0.5,2.9,42.9,NJ-Freehold borough,NJ,Freehold borough,54595,NJ,Freehold borough,15.6,NJ,Freehold borough,76.1
17101,NJ,Frenchtown borough,96.6,0.8,0.4,0.9,5.1,NJ-Frenchtown borough,NJ,Frenchtown borough,77396,NJ,Frenchtown borough,7.4,NJ,Frenchtown borough,95.2
17102,NJ,Garfield city,76.7,6.5,0.4,2.2,32.2,NJ-Garfield city,NJ,Garfield city,45469,NJ,Garfield city,16.3,NJ,Garfield city,83.7
17103,NJ,Garwood borough,93.2,1.1,0,2,8.8,NJ-Garwood borough,NJ,Garwood borough,73924,NJ,Garwood borough,2.3,NJ,Garwood borough,92.8
17104,NJ,Gibbsboro borough,92.6,2.2,0,2.3,4.1,NJ-Gibbsboro borough,NJ,Gibbsboro borough,82944,NJ,Gibbsboro borough,4.6,NJ,Gibbsboro borough,93.5
17105,NJ,Gibbstown CDP,95.9,1.8,0.1,0.4,2,NJ-Gibbstown CDP,NJ,Gibbstown CDP,64478,NJ,Gibbstown CDP,7.9,NJ,Gibbstown CDP,89.7
17106,NJ,Glassboro borough,72.2,18.7,0.1,2.9,7.4,NJ-Glassboro borough,NJ,Glassboro borough,64246,NJ,Glassboro borough,19.5,NJ,Glassboro borough,92.2
17107,NJ,Glen Gardner borough,94.5,1.8,0.1,1.8,5.3,NJ-Glen Gardner borough,NJ,Glen Gardner borough,61917,NJ,Glen Gardner borough,7,NJ,Glen Gardner borough,93.8
17108,NJ,Glen Ridge borough,86.2,5,0,4.6,5,NJ-Glen Ridge borough,NJ,Glen Ridge borough,170433,NJ,Glen Ridge borough,1.1,NJ,Glen Ridge borough,97.9
17109,NJ,Glen Rock borough,87.2,1.4,0.1,9.1,4.5,NJ-Glen Rock borough,NJ,Glen Rock borough,155221,NJ,Glen Rock borough,2,NJ,Glen Rock borough,97.7
17110,NJ,Glendora CDP,94.7,1.5,0.1,0.7,4.7,NJ-Glendora CDP,NJ,Glendora CDP,56118,NJ,Glendora CDP,6.3,NJ,Glendora CDP,85.3
17111,NJ,Gloucester City city,90.5,3.1,0.1,2.7,6.7,NJ-Gloucester City city,NJ,Gloucester City city,50615,NJ,Gloucester City city,9.6,NJ,Gloucester City city,85.1
17112,NJ,Golden Triangle CDP,71.3,10.6,0.2,9.5,11.5,NJ-Golden Triangle CDP,NJ,Golden Triangle CDP,72109,NJ,Golden Triangle CDP,14,NJ,Golden Triangle CDP,88.5
17113,NJ,Great Meadows CDP,91.7,0.3,0,4.3,4.3,NJ-Great Meadows CDP,NJ,Great Meadows CDP,100515,NJ,Great Meadows CDP,5.4,NJ,Great Meadows CDP,91.2
17114,NJ,Green Knoll CDP,79.6,3.2,0.1,14.8,6.1,NJ-Green Knoll CDP,NJ,Green Knoll CDP,111558,NJ,Green Knoll CDP,5.1,NJ,Green Knoll CDP,93.8
17115,NJ,Greentree CDP,73.5,6.5,0.1,17.3,3,NJ-Greentree CDP,NJ,Greentree CDP,115903,NJ,Greentree CDP,1.6,NJ,Greentree CDP,97.5
17116,NJ,Greenwich CDP,73.6,10.6,0.1,11.1,9,NJ-Greenwich CDP,NJ,Greenwich CDP,149167,NJ,Greenwich CDP,4.9,NJ,Greenwich CDP,98.5
17117,NJ,Griggstown CDP,86.8,2.8,0.2,4,6.2,NJ-Griggstown CDP,NJ,Griggstown CDP,130455,NJ,Griggstown CDP,8.1,NJ,Griggstown CDP,92.5
17118,NJ,Groveville CDP,84.6,8.6,0.1,3.3,7.1,NJ-Groveville CDP,NJ,Groveville CDP,86004,NJ,Groveville CDP,3.7,NJ,Groveville CDP,94.9
17119,NJ,Guttenberg town,67.4,4.8,0.9,7.3,64.8,NJ-Guttenberg town,NJ,Guttenberg town,56837,NJ,Guttenberg town,15.4,NJ,Guttenberg town,79.3
17120,NJ,Hackensack city,46.7,24.4,0.6,10.3,35.3,NJ-Hackensack city,NJ,Hackensack city,55289,NJ,Hackensack city,15.8,NJ,Hackensack city,86.6
17121,NJ,Hackettstown town,85.1,2.5,0.2,5,15.2,NJ-Hackettstown town,NJ,Hackettstown town,64464,NJ,Hackettstown town,10.9,NJ,Hackettstown town,86.5
17122,NJ,Haddon Heights borough,95.5,1.1,0.2,1.3,2.6,NJ-Haddon Heights borough,NJ,Haddon Heights borough,88162,NJ,Haddon Heights borough,3.5,NJ,Haddon Heights borough,94.9
17123,NJ,Haddonfield borough,95.2,1.1,0,1.9,2.1,NJ-Haddonfield borough,NJ,Haddonfield borough,128440,NJ,Haddonfield borough,2.8,NJ,Haddonfield borough,98.7
17124,NJ,Hainesburg CDP,96.7,0,2.2,0,11,NJ-Hainesburg CDP,NJ,Hainesburg CDP,90156,NJ,Hainesburg CDP,0,NJ,Hainesburg CDP,100
17125,NJ,Haledon borough,62.4,11.8,0.5,6.3,41.6,NJ-Haledon borough,NJ,Haledon borough,64024,NJ,Haledon borough,12.9,NJ,Haledon borough,83.5
17126,NJ,Hamburg borough,91.3,2,0.2,2,6.9,NJ-Hamburg borough,NJ,Hamburg borough,75179,NJ,Hamburg borough,6.6,NJ,Hamburg borough,92.3
17127,NJ,Hamilton Square CDP,92.8,1.7,0.1,3.6,3.8,NJ-Hamilton Square CDP,NJ,Hamilton Square CDP,107051,NJ,Hamilton Square CDP,1.2,NJ,Hamilton Square CDP,94.4
17128,NJ,Hammonton town,81.7,3,0.3,1.4,20.9,NJ-Hammonton town,NJ,Hammonton town,62798,NJ,Hammonton town,10.5,NJ,Hammonton town,84.7
17129,NJ,Hampton borough,92.3,2.5,0.7,1.9,5.4,NJ-Hampton borough,NJ,Hampton borough,72045,NJ,Hampton borough,5.5,NJ,Hampton borough,93.5
17130,NJ,Hancocks Bridge CDP,97.2,1.6,0,1.2,0.8,NJ-Hancocks Bridge CDP,NJ,Hancocks Bridge CDP,44063,NJ,Hancocks Bridge CDP,30.5,NJ,Hancocks Bridge CDP,86.2
17131,NJ,Harlingen CDP,77.8,1.7,0,16.5,5.7,NJ-Harlingen CDP,NJ,Harlingen CDP,191023,NJ,Harlingen CDP,0,NJ,Harlingen CDP,100
17132,NJ,Harmony CDP,98.2,0.7,0,0,0.7,NJ-Harmony CDP,NJ,Harmony CDP,63571,NJ,Harmony CDP,2.9,NJ,Harmony CDP,92
17133,NJ,Harrington Park borough,79.8,0.7,0,17.4,3.5,NJ-Harrington Park borough,NJ,Harrington Park borough,128088,NJ,Harrington Park borough,4.9,NJ,Harrington Park borough,96.5
17134,NJ,Harrison town,58.3,2.2,0.6,16.3,44.2,NJ-Harrison town,NJ,Harrison town,56713,NJ,Harrison town,13.8,NJ,Harrison town,77.9
17135,NJ,Harvey Cedars borough,99.1,0.6,0,0.3,0.9,NJ-Harvey Cedars borough,NJ,Harvey Cedars borough,69167,NJ,Harvey Cedars borough,6.3,NJ,Harvey Cedars borough,97.8
17136,NJ,Hasbrouck Heights borough,81.3,2.9,0.1,10,14.9,NJ-Hasbrouck Heights borough,NJ,Hasbrouck Heights borough,81460,NJ,Hasbrouck Heights borough,6,NJ,Hasbrouck Heights borough,94.4
17137,NJ,Haworth borough,84.6,1.2,0,11.9,4.4,NJ-Haworth borough,NJ,Haworth borough,160526,NJ,Haworth borough,0.9,NJ,Haworth borough,97.8
17138,NJ,Hawthorne borough,88.6,2.3,0.2,2.8,15.4,NJ-Hawthorne borough,NJ,Hawthorne borough,82532,NJ,Hawthorne borough,5.3,NJ,Hawthorne borough,92.2
17139,NJ,Heathcote CDP,48.8,9.7,0.1,37.2,5.8,NJ-Heathcote CDP,NJ,Heathcote CDP,107420,NJ,Heathcote CDP,6.3,NJ,Heathcote CDP,96.5
17140,NJ,Helmetta borough,88.6,3.9,0.1,4.9,7.5,NJ-Helmetta borough,NJ,Helmetta borough,74554,NJ,Helmetta borough,4.9,NJ,Helmetta borough,92.9
17141,NJ,Hi-Nella borough,71.7,15.1,0.7,4,10.6,NJ-Hi-Nella borough,NJ,Hi-Nella borough,47589,NJ,Hi-Nella borough,13.8,NJ,Hi-Nella borough,90.7
17142,NJ,High Bridge borough,93.2,1.3,0.2,3.2,6,NJ-High Bridge borough,NJ,High Bridge borough,81250,NJ,High Bridge borough,2.7,NJ,High Bridge borough,94.9
17143,NJ,Highland Lake CDP,96.6,1.1,0.3,0.4,6,NJ-Highland Lake CDP,,,,,,,,,
17144,,,,,,,,NJ-Highland Lakes CDP,NJ,Highland Lakes CDP,76862,NJ,Highland Lakes CDP,8.6,NJ,Highland Lakes CDP,90.7
17145,NJ,Highland Park borough,68.3,7.8,0.1,17.8,9,NJ-Highland Park borough,NJ,Highland Park borough,68837,NJ,Highland Park borough,11.1,NJ,Highland Park borough,95.6
17146,NJ,Highlands borough,93,1.6,0.3,1.3,6.5,NJ-Highlands borough,NJ,Highlands borough,62770,NJ,Highlands borough,12.1,NJ,Highlands borough,93.6
17147,NJ,Hightstown borough,69.4,8,0.6,4.1,30.3,NJ-Hightstown borough,NJ,Hightstown borough,71174,NJ,Hightstown borough,6.5,NJ,Hightstown borough,83.6
17148,NJ,Hillsdale borough,89.4,1,0.1,6.3,7.8,NJ-Hillsdale borough,NJ,Hillsdale borough,108224,NJ,Hillsdale borough,8.2,NJ,Hillsdale borough,94.2
17149,NJ,Ho-Ho-Kus borough,92,0.2,0.1,5.8,4.1,NJ-Ho-Ho-Kus borough,NJ,Ho-Ho-Kus borough,162386,NJ,Ho-Ho-Kus borough,0.2,NJ,Ho-Ho-Kus borough,96.8
17150,NJ,Hoboken city,82.2,3.5,0.1,7.1,15.2,NJ-Hoboken city,NJ,Hoboken city,114381,NJ,Hoboken city,10.8,NJ,Hoboken city,94
17151,NJ,Holiday City South CDP,92.2,5.6,0.1,0.7,2.6,NJ-Holiday City South CDP,NJ,Holiday City South CDP,35743,NJ,Holiday City South CDP,7.7,NJ,Holiday City South CDP,85.3
17152,NJ,Holiday City-Berkeley CDP,97.8,0.7,0.1,0.7,2.4,NJ-Holiday City-Berkeley CDP,NJ,Holiday City-Berkeley CDP,31807,NJ,Holiday City-Berkeley CDP,8.3,NJ,Holiday City-Berkeley CDP,82.4
17153,NJ,Holiday Heights CDP,98.3,0.8,0,0.6,1.9,NJ-Holiday Heights CDP,NJ,Holiday Heights CDP,38073,NJ,Holiday Heights CDP,2.9,NJ,Holiday Heights CDP,79
17154,NJ,Hopatcong borough,91.1,2.9,0.1,2.3,11.3,NJ-Hopatcong borough,NJ,Hopatcong borough,76875,NJ,Hopatcong borough,6.6,NJ,Hopatcong borough,94.1
17155,NJ,Hope CDP,92.3,1,0,5.6,4.6,NJ-Hope CDP,NJ,Hope CDP,83409,NJ,Hope CDP,8.2,NJ,Hope CDP,86.7
17156,NJ,Hopewell borough,95.1,1.5,0.1,0.7,3.7,NJ-Hopewell borough,NJ,Hopewell borough,101316,NJ,Hopewell borough,1.7,NJ,Hopewell borough,98
17157,NJ,Hutchinson CDP,94.1,0,2.2,0,0,NJ-Hutchinson CDP,NJ,Hutchinson CDP,102188,NJ,Hutchinson CDP,0,NJ,Hutchinson CDP,100
17158,NJ,Interlaken borough,98.4,0,0,0.5,1.7,NJ-Interlaken borough,NJ,Interlaken borough,135938,NJ,Interlaken borough,1.1,NJ,Interlaken borough,97.5
